Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
570,1552279596,52.26.103.165,5226103165,2943,40,22488,16384,8192,Mon,Mar,0,46,35,70,0,0,20,34916681,12556175,8365704,0,46.6,23.5,137452,294058,2732960768,9414729728,138224,1355340,241799,612604,24985353,756135803,0,64,IoT_Attack
571,1552279605,10.0.2.15,100215,443,40,64417,16384,8192,Mon,Mar,0,46,45,70,0,0,20,34917607,12556573,8366025,0,46.6,23.5,137452,294062,2732960768,9415086080,138224,1355340,241801,612606,24985473,756135923,0,64,IoT_Attack
572,1552279606,10.0.2.15,100215,443,40,55278,16384,8192,Mon,Mar,0,46,45,70,0,0,20,34917639,12556593,8366054,0,46.6,23.5,137452,294062,2732960768,9415086080,138224,1355340,241801,612606,24985473,756135923,0,64,IoT_Attack
573,1552279606,52.26.103.165,5226103165,6583,40,22487,16384,8192,Mon,Mar,0,46,45,70,0,0,20,34917685,12556621,8366091,0,46.6,23.5,137452,294062,2732960768,9415086080,138224,1355340,241801,612606,24985473,756135923,0,64,IoT_Attack
574,1552279606,52.26.103.165,5226103165,5188,40,22486,16384,8192,Mon,Mar,0,46,46,70,0,0,20,34917722,12556660,8366128,0,46.6,23.5,137452,294062,2732960768,9415086080,138224,1355340,241801,612606,24985473,756135923,0,64,IoT_Attack
575,1552279616,10.0.2.15,100215,443,40,64416,16384,8192,Mon,Mar,0,46,55,70,0,0,21,34918626,12557031,8366348,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241803,612608,24985593,756136043,0,64,IoT_Attack
576,1552279616,10.0.2.15,100215,443,40,55277,16384,8192,Mon,Mar,0,46,55,70,0,0,20,34918663,12557059,8366386,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241803,612608,24985593,756136043,0,64,IoT_Attack
577,1552279616,52.26.103.165,5226103165,5369,40,22485,16384,8192,Mon,Mar,0,46,56,70,0,0,20,34918695,12557073,8366416,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241803,612608,24985593,756136043,0,64,IoT_Attack
578,1552279616,52.26.103.165,5226103165,377,40,22484,16384,8192,Mon,Mar,0,46,56,70,0,0,21,34918716,12557090,8366445,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241803,612608,24985593,756136043,0,64,IoT_Attack
581,1552279626,10.0.2.15,100215,443,40,64415,16384,8192,Mon,Mar,0,47,5,70,0,0,20,34919835,12557518,8366770,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241806,612611,24985773,756136223,0,64,IoT_Attack
582,1552279626,10.0.2.15,100215,443,40,55276,16384,8192,Mon,Mar,0,47,6,70,0,0,20,34920043,12557553,8366796,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241806,612611,24985773,756136223,0,64,IoT_Attack
583,1552279626,52.26.103.165,5226103165,467,40,22483,16384,8192,Mon,Mar,0,47,6,70,1,0,20,34920170,12557580,8366825,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241806,612611,24985773,756136223,0,64,IoT_Attack
584,1552279627,52.26.103.165,5226103165,2724,40,22482,16384,8192,Mon,Mar,0,47,6,70,0,0,20,34920192,12557600,8366856,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241806,612611,24985773,756136223,0,64,IoT_Attack
585,1552279634,10.0.2.15,100215,443,86,34650,16384,8192,Mon,Mar,0,47,13,70,0,0,20,34920924,12557878,8367023,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
586,1552279634,23.46.53.231,234653231,3362,40,42619,16384,8192,Mon,Mar,0,47,13,70,0,0,21,34920952,12557898,8367052,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
587,1552279634,10.0.2.15,100215,443,86,27940,16384,8192,Mon,Mar,0,47,13,70,0,0,20,34920999,12557929,8367089,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
588,1552279634,172.217.15.106,17221715106,6209,40,14156,16384,8192,Mon,Mar,0,47,14,70,0,0,20,34921030,12557962,8367122,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
589,1552279634,172.217.15.106,17221715106,3065,86,14109,16384,8192,Mon,Mar,0,47,14,70,0,0,21,34921052,12557983,8367153,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
590,1552279635,23.46.53.231,234653231,1437,86,42570,16384,8192,Mon,Mar,0,47,14,70,0,0,20,34921089,12558013,8367195,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
591,1552279635,10.0.2.15,100215,443,40,34695,16384,8192,Mon,Mar,0,47,14,70,0,0,20,34921116,12558034,8367224,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
592,1552279635,10.0.2.15,100215,443,40,27985,16384,8192,Mon,Mar,0,47,15,70,0,0,20,34921145,12558055,8367253,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241810,612615,24986093,756136543,0,64,IoT_Attack
593,1552279636,52.26.103.165,5226103165,6964,71,22446,16384,8192,Mon,Mar,0,47,16,70,0,0,20,34921263,12558142,8367356,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
594,1552279636,52.26.103.165,5226103165,7991,71,22445,16384,8192,Mon,Mar,0,47,16,70,0,0,22,34921285,12558171,8367392,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
595,1552279636,10.0.2.15,100215,443,71,64383,16384,8192,Mon,Mar,0,47,16,70,0,0,21,34921309,12558208,8367433,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
596,1552279637,10.0.2.15,100215,443,40,64413,16384,8192,Mon,Mar,0,47,16,70,0,0,20,34921333,12558238,8367472,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
597,1552279637,52.26.103.165,5226103165,779,40,22475,16384,8192,Mon,Mar,0,47,16,70,0,0,21,34921360,12558258,8367508,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
598,1552279637,52.26.103.165,5226103165,4442,40,22474,16384,8192,Mon,Mar,0,47,17,70,0,0,20,34921386,12558286,8367543,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
599,1552279637,10.0.2.15,100215,443,71,55244,16384,8192,Mon,Mar,0,47,17,70,0,0,21,34921407,12558315,8367582,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
600,1552279638,10.0.2.15,100215,443,40,55274,16384,8192,Mon,Mar,0,47,17,70,0,0,20,34921429,12558344,8367620,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
601,1552279638,52.26.103.165,5226103165,392,40,22473,16384,8192,Mon,Mar,0,47,17,70,0,0,20,34921452,12558371,8367656,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
602,1552279638,52.26.103.165,5226103165,5218,40,22472,16384,8192,Mon,Mar,0,47,17,70,0,0,22,34921497,12558407,8367695,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
603,1552279638,52.26.103.165,5226103165,2804,40,22471,16384,8192,Mon,Mar,0,47,18,70,0,0,20,34921698,12558457,8367736,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
604,1552279638,10.0.2.15,100215,443,40,23512,16384,8192,Mon,Mar,0,47,18,70,0,0,20,34921879,12558498,8367772,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
605,1552279639,52.26.103.165,5226103165,3807,40,22470,16384,8192,Mon,Mar,0,47,18,70,0,0,22,34921906,12558528,8367820,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
606,1552279639,10.0.2.15,100215,443,40,23511,16384,8192,Mon,Mar,0,47,18,70,0,0,21,34921929,12558562,8367856,0,46.6,23.5,137452,294081,2732960768,9415188480,138224,1355344,241816,612623,24986503,756137073,0,64,IoT_Attack
607,1552279660,54.186.239.73,5418623973,2625,71,52577,16384,8192,Mon,Mar,0,47,40,70,0,0,19,34924620,12559422,8368325,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241817,612625,24986592,756137218,0,64,IoT_Attack
608,1552279660,10.0.2.15,100215,443,75,24707,16384,8192,Mon,Mar,0,47,40,70,0,0,20,34924828,12559456,8368358,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241817,612625,24986592,756137218,0,64,IoT_Attack
609,1552279660,54.186.239.73,5418623973,2738,40,52607,16384,8192,Mon,Mar,0,47,40,70,0,0,20,34924949,12559486,8368389,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241817,612625,24986592,756137218,0,64,IoT_Attack
610,1552279665,10.0.2.15,100215,443,169,56695,16384,8192,Mon,Mar,0,47,44,70,0,0,20,34925566,12559690,8368523,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241820,612626,24987147,756137387,0,255,IoT_Attack
612,1552279693,10.0.2.15,100215,443,86,34648,16384,8192,Mon,Mar,0,48,12,70,0,0,20,34930067,12560956,8369174,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
613,1552279693,23.46.53.231,234653231,2767,40,42605,16384,8192,Mon,Mar,0,48,12,70,0,0,21,34930088,12560984,8369210,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
614,1552279693,10.0.2.15,100215,443,86,27938,16384,8192,Mon,Mar,0,48,13,70,0,0,20,34930117,12561020,8369258,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
615,1552279693,172.217.15.106,17221715106,4303,40,14142,16384,8192,Mon,Mar,0,48,13,70,0,0,21,34930284,12561058,8369294,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
616,1552279693,172.217.15.106,17221715106,247,86,14095,16384,8192,Mon,Mar,0,48,13,70,0,0,20,34930429,12561096,8369336,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
617,1552279694,10.0.2.15,100215,443,40,27983,16384,8192,Mon,Mar,0,48,13,70,0,0,20,34930529,12561129,8369372,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
618,1552279694,23.46.53.231,234653231,2755,86,42556,16384,8192,Mon,Mar,0,48,13,70,0,0,21,34930561,12561163,8369411,0,46.6,23.5,137452,294086,2732960768,9415208960,138224,1355344,241824,612630,24987467,756137707,0,64,IoT_Attack
