Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
1,1552786539,52.35.21.241,10022,76,71,16799,16384,8192,Sat,Mar,21,35,38,75,0,0,20,53319695,18099577,11864305,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
2,1552786539,10.0.2.15,100215,23,71,41119,16384,8192,Sat,Mar,21,35,39,75,0,0,35,53319716,18099586,11864330,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
3,1552786539,10.0.2.15,100215,23,40,41149,16384,8192,Sat,Mar,21,35,39,75,2,0,17,53320017,18099742,11864383,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,15,64,IoT_Attack
4,1552786540,52.35.21.241,100215,23,40,16829,16384,8192,Sat,Mar,21,35,39,75,2,1,17,53320753,18100073,11864467,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
5,1552786540,52.35.21.241,100215,23,40,16828,16384,8192,Sat,Mar,21,35,39,75,0,0,20,53320907,18100143,11864521,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
6,1552786540,52.35.21.241,100215,23,40,16827,16384,8192,Sat,Mar,21,35,40,75,1,0,20,53321033,18100222,11864584,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
7,1552786540,10.0.2.15,100215,23,40,46867,16384,8192,Sat,Mar,21,35,40,75,0,0,20,53321075,18100248,11864639,0,45.8,23.9,144708,325593,2772858880,10760884224,141280,1508584,286764,689562,29329405,834535487,0,64,IoT_Attack
8,1552786600,10.0.2.15,100215,23,76,20062,16384,8192,Sat,Mar,21,36,39,75,0,0,20,53326234,18102242,11866131,0,45.8,23.9,144708,325674,2772858880,10761412608,141280,1508612,286765,689563,29329495,834535577,0,64,IoT_Attack
9,1552786600,91.189.91.157,100215,23,76,54340,16384,8192,Sat,Mar,21,36,40,75,0,0,20,53326271,18102272,11866180,0,45.8,23.9,144708,325674,2772858880,10761412608,141280,1508612,286765,689563,29329495,834535577,0,64,IoT_Attack
12,1552786632,34.208.211.12,100215,23,71,38353,16384,8192,Sat,Mar,21,37,12,75,0,1,20,53330217,18103252,11866929,0,45.8,23.9,144708,325676,2772858880,10761424896,141280,1508612,286767,689566,29329644,834535782,0,64,IoT_Attack
13,1552786633,10.0.2.15,100215,23,75,43815,16384,8192,Sat,Mar,21,37,12,75,0,0,20,53330233,18103271,11866969,0,45.8,23.9,144708,325676,2772858880,10761424896,141280,1508612,286767,689566,29329644,834535782,0,64,IoT_Attack
14,1552786633,34.208.211.12,100215,23,40,38383,16384,8192,Sat,Mar,21,37,12,75,0,0,20,53330251,18103290,11867002,0,45.8,23.9,144708,325676,2772858880,10761424896,141280,1508612,286767,689566,29329644,834535782,0,64,IoT_Attack
17,1552786720,10.0.2.15,100215,23,86,35720,16384,8192,Sat,Mar,21,38,40,75,0,0,20,53338591,18105715,11868912,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286773,689572,29330180,834536350,0,64,IoT_Attack
18,1552786721,10.195.6.40,100215,23,118,31367,16384,8192,Sat,Mar,21,38,40,75,0,0,20,53338633,18105739,11868950,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286773,689572,29330180,834536350,0,64,IoT_Attack
19,1552786721,10.0.2.15,100215,23,60,9754,16384,8192,Sat,Mar,21,38,41,75,0,0,20,53338693,18105800,11869034,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
20,1552786722,35.224.99.156,100215,23,44,1098,16384,8192,Sat,Mar,21,38,41,75,0,0,20,53338711,18105833,11869086,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
21,1552786722,10.0.2.15,100215,23,40,9773,16384,8192,Sat,Mar,21,38,41,75,0,0,21,53338729,18105854,11869124,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
22,1552786722,10.0.2.15,100215,23,127,9685,16384,8192,Sat,Mar,21,38,41,75,0,0,20,53338755,18105876,11869160,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
23,1552786722,35.224.99.156,100215,23,40,1101,16384,8192,Sat,Mar,21,38,42,75,0,0,20,53338794,18105904,11869204,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
24,1552786722,35.224.99.156,100215,23,188,952,16384,8192,Sat,Mar,21,38,42,75,0,0,20,53338820,18105929,11869249,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
25,1552786723,10.0.2.15,100215,23,40,9771,16384,8192,Sat,Mar,21,38,42,75,0,0,20,53338836,18105950,11869290,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
26,1552786723,35.224.99.156,100215,23,40,1099,16384,8192,Sat,Mar,21,38,42,75,0,0,20,53338854,18105967,11869326,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
27,1552786723,10.0.2.15,100215,23,40,9770,16384,8192,Sat,Mar,21,38,42,75,0,0,20,53338880,18105992,11869372,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
28,1552786723,35.224.99.156,100215,23,40,1098,16384,8192,Sat,Mar,21,38,43,75,0,0,20,53338910,18106014,11869412,0,45.8,23.9,144708,325677,2772858880,10761428992,141280,1508612,286778,689577,29330575,834536792,0,64,IoT_Attack
29,1552786904,10.0.2.15,100215,23,77,43812,16384,8192,Sat,Mar,21,41,44,75,0,0,20,53364558,18113620,11873965,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286779,689579,29330666,834536939,0,64,IoT_Attack
30,1552786905,34.208.211.12,100215,23,40,38376,16384,8192,Sat,Mar,21,41,44,75,0,0,20,53364587,18113648,11874009,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286780,689579,29330726,834536939,0,64,IoT_Attack
31,1552786905,34.208.211.12,100215,23,73,38342,16384,8192,Sat,Mar,21,41,44,75,0,0,20,53364603,18113665,11874045,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286780,689579,29330726,834536939,0,64,IoT_Attack
32,1552786905,10.0.2.15,100215,23,40,43848,16384,8192,Sat,Mar,21,41,45,75,0,0,20,53364619,18113684,11874084,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286780,689579,29330726,834536939,0,64,IoT_Attack
35,1552786932,34.208.211.12,100215,23,71,38343,16384,8192,Sat,Mar,21,42,12,75,0,0,20,53366744,18114422,11874698,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286783,689582,29330935,834537144,0,64,IoT_Attack
36,1552786933,10.0.2.15,100215,23,40,43847,16384,8192,Sat,Mar,21,42,12,75,0,0,19,53366784,18114453,11874736,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286783,689582,29330935,834537144,0,64,IoT_Attack
37,1552786933,10.0.2.15,100215,23,75,43811,16384,8192,Sat,Mar,21,42,12,75,0,0,20,53366800,18114471,11874771,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286783,689582,29330935,834537144,0,64,IoT_Attack
38,1552786933,34.208.211.12,100215,23,40,38373,16384,8192,Sat,Mar,21,42,13,75,0,0,20,53366816,18114491,11874807,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286783,689582,29330935,834537144,0,64,IoT_Attack
41,1552787021,10.0.2.15,100215,23,60,5902,16384,8192,Sat,Mar,21,43,41,75,0,1,20,53376020,18117019,11876665,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
42,1552787022,35.222.85.5,100215,23,44,4826,16384,8192,Sat,Mar,21,43,41,75,0,0,20,53376038,18117047,11876715,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
43,1552787022,10.0.2.15,100215,23,40,5921,16384,8192,Sat,Mar,21,43,41,75,0,0,21,53376060,18117068,11876753,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
44,1552787022,10.0.2.15,100215,23,127,5833,16384,8192,Sat,Mar,21,43,41,75,0,0,20,53376096,18117102,11876800,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
45,1552787022,35.222.85.5,100215,23,40,4829,16384,8192,Sat,Mar,21,43,42,75,0,0,20,53376125,18117134,11876845,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
46,1552787022,35.222.85.5,100215,23,188,4680,16384,8192,Sat,Mar,21,43,42,75,0,0,20,53376143,18117154,11876881,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
47,1552787023,10.0.2.15,100215,23,40,5919,16384,8192,Sat,Mar,21,43,42,75,0,0,20,53376159,18117177,11876922,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
48,1552787023,35.222.85.5,100215,23,40,4827,16384,8192,Sat,Mar,21,43,42,75,0,0,20,53376177,18117199,11876960,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
49,1552787023,10.0.2.15,100215,23,40,5918,16384,8192,Sat,Mar,21,43,42,75,0,0,20,53376389,18117233,11876996,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
50,1552787023,35.222.85.5,100215,23,40,4826,16384,8192,Sat,Mar,21,43,43,75,0,0,20,53376576,18117273,11877043,0,44.8,23.9,144708,325795,2772858880,10762285056,141280,1508776,286793,689592,29331766,834538022,0,64,IoT_Attack
53,1552787233,34.208.211.12,100215,23,71,38336,16384,8192,Sat,Mar,21,47,12,75,0,1,20,53401410,18123863,11881538,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286795,689595,29331915,834538227,0,64,IoT_Attack
54,1552787233,10.0.2.15,100215,23,75,43810,16384,8192,Sat,Mar,21,47,12,75,0,0,20,53401426,18123881,11881574,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286795,689595,29331915,834538227,0,64,IoT_Attack
55,1552787233,34.208.211.12,100215,23,40,38366,16384,8192,Sat,Mar,21,47,12,75,0,0,20,53401447,18123900,11881610,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286795,689595,29331915,834538227,0,64,IoT_Attack
58,1552787320,10.0.2.15,100215,23,86,9532,16384,8192,Sat,Mar,21,48,40,75,0,0,20,53407433,18126205,11883418,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286801,689600,29332433,834538706,0,64,IoT_Attack
59,1552787321,10.0.2.15,100215,23,86,9531,16384,8192,Sat,Mar,21,48,40,75,0,0,20,53407458,18126234,11883476,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286802,689602,29332551,834538956,0,64,IoT_Attack
60,1552787321,10.195.6.40,100215,23,147,31321,16384,8192,Sat,Mar,21,48,40,75,0,0,20,53407476,18126262,11883517,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286802,689602,29332551,834538956,0,64,IoT_Attack
61,1552787321,10.195.6.40,100215,23,118,31349,16384,8192,Sat,Mar,21,48,40,75,0,0,20,53407498,18126300,11883563,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286802,689602,29332551,834538956,0,64,IoT_Attack
62,1552787321,10.0.2.15,100215,23,60,3096,16384,8192,Sat,Mar,21,48,41,75,0,0,20,53407549,18126343,11883632,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
63,1552787322,35.224.99.156,100215,23,44,1080,16384,8192,Sat,Mar,21,48,41,75,0,0,20,53407567,18126368,11883672,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
64,1552787322,10.0.2.15,100215,23,40,3115,16384,8192,Sat,Mar,21,48,41,75,0,0,20,53407583,18126390,11883710,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
65,1552787322,10.0.2.15,100215,23,127,3027,16384,8192,Sat,Mar,21,48,41,75,0,0,20,53407618,18126431,11883760,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
66,1552787322,35.224.99.156,100215,23,40,1083,16384,8192,Sat,Mar,21,48,42,75,0,0,20,53407648,18126462,11883810,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
67,1552787322,35.224.99.156,100215,23,188,934,16384,8192,Sat,Mar,21,48,42,75,0,0,20,53407676,18126494,11883852,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,4.5,64,IoT_Attack
68,1552787323,10.0.2.15,100215,23,40,3113,16384,8192,Sat,Mar,21,48,42,75,0,0,20,53407694,18126533,11883899,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
69,1552787323,10.0.2.15,100215,23,40,3112,16384,8192,Sat,Mar,21,48,42,75,0,0,20,53407710,18126552,11883931,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
70,1552787323,35.224.99.156,100215,23,40,1081,16384,8192,Sat,Mar,21,48,42,75,0,0,20,53407730,18126571,11883966,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
71,1552787323,35.224.99.156,100215,23,40,1080,16384,8192,Sat,Mar,21,48,43,75,0,0,20,53407758,18126595,11884004,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
72,1552787323,10.0.2.15,100215,23,40,3111,16384,8192,Sat,Mar,21,48,43,75,0,0,29,53407779,18126622,11884049,0,44.8,23.9,144708,325810,2772858880,10762395648,141280,1508796,286808,689607,29333006,834539398,0,64,IoT_Attack
73,1552787533,34.208.211.12,100215,23,71,38327,16384,8192,Sat,Mar,21,52,12,75,0,0,20,53429689,18133060,11888324,0,44.9,23.9,144708,325820,2772858880,10762485760,141280,1508796,286809,689609,29333095,834539543,0,64,IoT_Attack
74,1552787533,10.0.2.15,100215,23,75,43809,16384,8192,Sat,Mar,21,52,12,75,0,0,20,53429709,18133085,11888360,0,44.9,23.9,144708,325820,2772858880,10762485760,141280,1508796,286809,689609,29333095,834539543,0,64,IoT_Attack
75,1552787533,34.208.211.12,100215,23,40,38357,16384,8192,Sat,Mar,21,52,13,75,0,0,20,53429731,18133106,11888404,0,44.9,23.9,144708,325820,2772858880,10762485760,141280,1508796,286809,689609,29333095,834539543,4.8,64,IoT_Attack
78,1552787621,10.0.2.15,100215,23,60,38207,16384,8192,Sat,Mar,21,53,41,75,0,0,20,53439563,18135700,11890278,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
79,1552787622,35.222.85.5,100215,23,44,4810,16384,8192,Sat,Mar,21,53,41,75,0,0,20,53439579,18135721,11890323,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
80,1552787622,10.0.2.15,100215,23,40,38226,16384,8192,Sat,Mar,21,53,41,75,0,0,24,53439612,18135751,11890370,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
81,1552787622,10.0.2.15,100215,23,127,38138,16384,8192,Sat,Mar,21,53,41,75,0,0,20,53439630,18135778,11890414,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
82,1552787622,35.222.85.5,100215,23,40,4813,16384,8192,Sat,Mar,21,53,42,75,0,0,21,53439661,18135802,11890455,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
83,1552787622,35.222.85.5,100215,23,188,4664,16384,8192,Sat,Mar,21,53,42,75,0,0,20,53439679,18135827,11890497,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
84,1552787623,10.0.2.15,100215,23,40,38224,16384,8192,Sat,Mar,21,53,42,75,0,0,21,53439701,18135846,11890535,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
85,1552787623,35.222.85.5,100215,23,40,4811,16384,8192,Sat,Mar,21,53,42,75,0,0,19,53439892,18135887,11890578,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
86,1552787623,10.0.2.15,100215,23,40,38223,16384,8192,Sat,Mar,21,53,42,75,0,0,20,53440088,18135922,11890614,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
87,1552787623,35.222.85.5,100215,23,40,4810,16384,8192,Sat,Mar,21,53,43,75,0,0,21,53440135,18135949,11890655,0,44.9,23.9,144708,325846,2772858880,10762792960,141280,1508816,286819,689619,29333926,834540421,0,64,IoT_Attack
88,1552787692,10.0.2.15,100215,23,84,8790,16384,8192,Sat,Mar,21,54,52,75,1,1,17,53448733,18138440,11892216,0,45.2,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,42.1,64,IoT_Attack
89,1552787693,10.0.2.15,100215,23,84,8789,16384,8192,Sat,Mar,21,54,52,75,7,0,10,53448750,18138496,11892279,0,45.2,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,41.2,64,IoT_Attack
90,1552787693,10.195.6.40,100215,23,100,31354,16384,8192,Sat,Mar,21,54,52,75,5,0,11,53448774,18138549,11892322,0,45.2,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,41.2,64,IoT_Attack
91,1552787693,10.0.2.15,100215,23,60,55354,16384,8192,Sat,Mar,21,54,52,75,8,0,10,53448800,18138604,11892371,0,45.2,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,45,64,IoT_Attack
92,1552787693,10.195.6.40,100215,23,112,31341,16384,8192,Sat,Mar,21,54,53,75,7,0,10,53448825,18138675,11892433,0,45.3,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,44.4,64,IoT_Attack
93,1552787693,172.217.15.106,100215,23,44,53090,16384,8192,Sat,Mar,21,54,53,75,6,0,10,53448858,18138736,11892484,0,45.4,23.9,144708,325846,2772858880,10762792960,141280,1508816,286837,689640,29336800,834543827,38.9,64,IoT_Attack
94,1552787694,10.0.2.15,100215,23,40,55373,16384,8192,Sat,Mar,21,54,53,75,0,1,19,53448913,18138794,11892553,0,44.9,23.9,144708,325849,2772858880,10762805248,141280,1508828,286837,689640,29336800,834543827,0,64,IoT_Attack
95,1552787694,10.0.2.15,100215,23,640,54772,16384,8192,Sat,Mar,21,54,53,75,0,0,20,53448934,18138814,11892586,0,44.9,23.9,144708,325849,2772858880,10762805248,141280,1508828,286837,689640,29336800,834543827,0,64,IoT_Attack
96,1552787694,172.217.15.106,100215,23,40,53093,16384,8192,Sat,Mar,21,54,54,75,0,0,18,53448991,18138863,11892663,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
97,1552787694,172.217.15.106,100215,23,196,52936,16384,8192,Sat,Mar,21,54,54,75,0,0,100,53449004,18138876,11892681,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,3.6,64,IoT_Attack
98,1552787695,10.0.2.15,100215,23,40,55371,16384,8192,Sat,Mar,21,54,55,75,0,0,55,53449059,18138914,11892726,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
99,1552787696,10.0.2.15,100215,23,91,55319,16384,8192,Sat,Mar,21,54,55,75,0,0,21,53449192,18138955,11892779,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
100,1552787696,172.217.15.106,100215,23,40,53091,16384,8192,Sat,Mar,21,54,56,75,0,0,20,53449292,18138985,11892811,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
101,1552787697,10.0.2.15,100215,23,217,55192,16384,8192,Sat,Mar,21,54,57,75,0,0,21,53449332,18139003,11892840,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
102,1552787697,10.0.2.15,100215,23,664,54744,16384,8192,Sat,Mar,21,54,57,75,0,0,21,53449357,18139030,11892879,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286837,689640,29336800,834543827,0,64,IoT_Attack
103,1552787697,172.217.15.106,100215,23,40,53090,16384,8192,Sat,Mar,21,54,57,75,0,0,21,53449384,18139062,11892925,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
104,1552787698,172.217.15.106,100215,23,40,53089,16384,8192,Sat,Mar,21,54,57,75,0,0,20,53449400,18139083,11892952,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
105,1552787698,172.217.15.106,100215,23,109,53019,16384,8192,Sat,Mar,21,54,57,75,0,0,22,53449427,18139109,11892991,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
106,1552787698,172.217.15.106,100215,23,78,53049,16384,8192,Sat,Mar,21,54,58,75,0,0,25,53449445,18139132,11893014,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
107,1552787698,10.0.2.15,100215,23,78,55329,16384,8192,Sat,Mar,21,54,58,75,0,0,21,53449464,18139165,11893057,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
108,1552787699,172.217.15.106,100215,23,40,53086,16384,8192,Sat,Mar,21,54,58,75,0,0,20,53449487,18139196,11893104,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,1.6,64,IoT_Attack
109,1552787699,172.217.15.106,100215,23,289,52836,16384,8192,Sat,Mar,21,54,59,75,0,0,20,53449513,18139210,11893134,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
110,1552787699,172.217.15.106,100215,23,1340,51784,16384,8192,Sat,Mar,21,54,59,75,0,0,21,53449535,18139236,11893182,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
111,1552787699,10.0.2.15,100215,23,40,55366,16384,8192,Sat,Mar,21,54,59,75,0,0,21,53449561,18139275,11893219,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
112,1552787700,172.217.15.106,100215,23,86,53037,16384,8192,Sat,Mar,21,54,59,75,0,0,31,53449575,18139293,11893249,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
113,1552787700,10.0.2.15,100215,23,86,55319,16384,8192,Sat,Mar,21,54,59,75,1,0,18,53449679,18139347,11893320,0,44.9,23.9,144708,325852,2772858880,10762952704,141280,1508844,286838,689641,29336860,834543887,0,64,IoT_Attack
114,1552787700,172.217.15.106,100215,23,40,53082,16384,8192,Sat,Mar,21,55,0,75,0,0,20,53449732,18139382,11893359,0,44.9,23.9,144708,325854,2772858880,10762997760,141280,1508848,286838,689641,29336860,834543887,0,64,IoT_Attack
117,1552787751,10.0.2.15,100215,23,86,55318,16384,8192,Sat,Mar,21,55,51,75,0,0,20,53455531,18141006,11894826,0,44.9,23.9,144708,325907,2772858880,10769895424,141280,1509108,286840,689643,29337020,834544047,0,64,IoT_Attack
118,1552787752,172.217.15.106,100215,23,40,53081,16384,8192,Sat,Mar,21,55,51,75,0,0,20,53455549,18141028,11894865,0,44.9,23.9,144708,325907,2772858880,10769895424,141280,1509108,286840,689643,29337020,834544047,0,64,IoT_Attack
119,1552787752,172.217.15.106,100215,23,86,53034,16384,8192,Sat,Mar,21,55,51,75,0,0,22,53455578,18141062,11894906,0,44.9,23.9,144708,325907,2772858880,10769895424,141280,1509108,286840,689643,29337020,834544047,0,64,IoT_Attack
120,1552787752,10.0.2.15,100215,23,40,55363,16384,8192,Sat,Mar,21,55,52,75,0,0,22,53455594,18141088,11894944,0,44.9,23.9,144708,325907,2772858880,10769895424,141280,1509108,286840,689643,29337020,834544047,0,64,IoT_Attack
121,1552787810,10.0.2.15,100215,23,86,55316,16384,8192,Sat,Mar,21,56,50,75,0,0,20,53460753,18142677,11896446,0,44.9,23.9,144708,325911,2772858880,10769928192,141280,1509108,286842,689645,29337180,834544207,4.5,64,IoT_Attack
122,1552787811,172.217.15.106,100215,23,40,53079,16384,8192,Sat,Mar,21,56,50,75,0,0,20,53460771,18142706,11896491,0,44.9,23.9,144708,325911,2772858880,10769928192,141280,1509108,286842,689645,29337180,834544207,0,64,IoT_Attack
123,1552787811,172.217.15.106,100215,23,86,53032,16384,8192,Sat,Mar,21,56,50,75,0,0,24,53460786,18142723,11896521,0,44.9,23.9,144708,325911,2772858880,10769928192,141280,1509108,286842,689645,29337180,834544207,0,64,IoT_Attack
124,1552787811,10.0.2.15,100215,23,40,55361,16384,8192,Sat,Mar,21,56,51,75,0,0,22,53460803,18142751,11896565,0,44.9,23.9,144708,325911,2772858880,10769928192,141280,1509108,286842,689645,29337180,834544207,0,64,IoT_Attack
127,1552787833,34.208.211.12,100215,23,71,38301,16384,8192,Sat,Mar,21,57,12,75,0,0,20,53462407,18143382,11897171,0,44.9,23.9,144708,325911,2772858880,10769928192,141280,1509108,286844,689648,29337329,834544412,0,64,IoT_Attack
